Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/R52.sam
AT3G17040	1042.50
AT3G17060	0
AT3G17070	168
AT3G17080	1
AT3G17090	1334.50
AT3G17100	754.50
AT3G17120	470
AT3G17130	34
AT3G17140	0
AT3G17150	0
AT3G17152	4
AT3G17155	0
AT3G17160	265
AT3G17170	1077.50
AT3G17180	0
AT3G17185	449
AT3G17190	0
AT3G17205	1362.33
AT3G17210	1260.50
AT3G17220	14
AT3G17225	12.50
AT3G17230	0
AT3G17240	2951
AT3G17250	163
AT3G17261	0
AT3G17265	0.50
AT3G17270	0
AT3G17280	29
AT3G17300	318.50
AT3G17310	462.33
AT3G17320	0
AT3G17330	343.75
AT3G17340	802.25
AT3G17350	100
AT3G17360	80
AT3G17365	202.50
AT3G17370	3
AT3G17380	175.89
AT3G17390	10616.81
AT3G17400	0
AT3G17410	1980.50
AT3G17420	577
AT3G17430	565.50
AT3G17440	717
AT3G17450	382
AT3G17460	37
AT3G17465	520.50
AT3G17470	407
AT3G17480	0
AT3G17490	0
AT3G17500	0
AT3G17510	761
AT3G17520	13
AT3G17530	0
AT3G17540	0
AT3G17550	0
AT3G17560	0
AT3G17570	0
AT3G17580	1
AT3G17590	171
AT3G17600	1
AT3G17609	414
AT3G17611	149.50
AT3G17620	0.50
AT3G17626	60
AT3G17630	51
AT3G17640	100
AT3G17650	1494.50
AT3G17660	26.50
AT3G17668	61
AT3G17670	231
AT3G17675	0
AT3G17680	144
AT3G17690	89
AT3G17700	955.00
AT3G17710	95
AT3G17712	138
AT3G17720	0
AT3G17730	21
AT3G17740	332.75
AT3G17750	574.50
AT3G17760	0
AT3G17770	878
AT3G17780	673.50
AT3G17790	1087.33
AT3G17800	2633.83
AT3G17810	1436
AT3G17820	934
AT3G17830	125
AT3G17840	785.50
AT3G17845	0
AT3G17850	1106.50
AT3G17860	346.50
AT3G17880	689.50
AT3G17890	43
AT3G17900	745.50
AT3G17910	235
AT3G17920	345
AT3G17930	1423
AT3G17940	833.00
AT3G17950	158.50
AT3G17970	949.50
AT3G17980	2.50
AT3G17998	419.17
AT3G18000	419.17
AT3G18010	49
AT3G18020	74
AT3G18030	163
AT3G18035	1836.83
AT3G18040	564
AT3G18050	1763.33
AT3G18060	2325.67
AT3G18070	40
AT3G18080	5361.33
AT3G18090	74
AT3G18100	143
AT3G18110	852.54
AT3G18120	0
AT3G18130	1169.25
AT3G18140	1182
AT3G18150	0
AT3G18160	362.50
AT3G18165	769.50
AT3G18170	157
AT3G18180	0
AT3G18190	1253
AT3G18200	0
AT3G18210	387.50
AT3G18215	325.50
AT3G18217	49
AT3G18220	0
AT3G18230	517
AT3G18235	0.50
AT3G18240	280
AT3G18250	532
AT3G18260	45
AT3G18270	450.83
AT3G18280	384.50
AT3G18282	0
AT3G18290	2572
AT3G18291	0
AT3G18295	189.50
AT3G18300	52.67
AT3G18310	113.50
AT3G18320	135
AT3G18330	2
AT3G18340	0
AT3G18350	336
AT3G18360	7
AT3G18362	0
AT3G18370	1950.50
AT3G18380	285
AT3G18390	2563.50
AT3G18400	3
AT3G18410	971
AT3G18420	1103.50
AT3G18430	390
AT3G18440	678.50
AT3G18450	0
AT3G18460	0
AT3G18470	0
AT3G18480	822.50
AT3G18485	31
AT3G18490	5099.50
AT3G18500	707.00
AT3G18510	21
AT3G18518	0
AT3G18520	457.50
AT3G18524	150.67
AT3G18530	27.50
AT3G18535	344
AT3G18550	2
AT3G18560	54
AT3G18570	0
AT3G18580	146
AT3G18590	0
AT3G18600	389.50
AT3G18610	12
AT3G18620	139
AT3G18630	40
AT3G18640	530.83
AT3G18650	0.33
AT3G18660	24
AT3G18670	8
AT3G18680	2360.17
AT3G18690	405.17
AT3G18700	0
AT3G18710	176
AT3G18715	2
AT3G18720	0
AT3G18730	133
AT3G18740	3141
AT3G18750	296
AT3G18760	254
AT3G18770	179
AT3G18773	51.50
AT3G18779	0
AT3G18780	14295
AT3G18790	450.50
AT3G18800	115
AT3G18810	0
AT3G18815	0
AT3G18820	2532.00
AT3G18827	0
AT3G18830	2060.50
AT3G18840	5
AT3G18850	185
AT3G18860	1293.50
AT3G18870	167.50
AT3G18880	19
AT3G18890	3680
AT3G18895	0
AT3G18900	39
AT3G18910	102
AT3G18930	412
AT3G18940	391
AT3G18950	191
AT3G18952	0
AT3G18957	0
AT3G18960	45
AT3G18970	78
AT3G18980	488.50
AT3G18990	515.50
AT3G19000	332
AT3G19002	146.50
AT3G19010	3525.50
AT3G19020	235.50
AT3G19030	979.83
AT3G19035	0
AT3G19040	5
AT3G19050	136
AT3G19055	0
AT3G19070	0
AT3G19080	108
AT3G19085	0
AT3G19090	5
AT3G19100	986
AT3G19120	252.50
AT3G19130	870.50
AT3G19140	0
AT3G19150	225.50
AT3G19160	0
AT3G19170	7119.50
AT3G19180	370.50
AT3G19184	4
AT3G19190	885
AT3G19200	12
AT3G19210	67.50
AT3G19220	274
AT3G19230	5
AT3G19235	0
AT3G19240	488
AT3G19250	56
AT3G19260	526
AT3G19270	37.50
AT3G19274	0
AT3G19280	126
AT3G19290	521.50
AT3G19300	99
AT3G19310	3
AT3G19320	0
AT3G19330	78.50
AT3G19340	719.50
AT3G19350	5
AT3G19360	98
AT3G19370	375.50
AT3G19380	376
AT3G19390	7
AT3G19400	343.00
AT3G19410	0
AT3G19420	1720
AT3G19430	5
AT3G19440	73
AT3G19450	1509
AT3G19460	400
AT3G19470	45
AT3G19480	821.50
AT3G19490	1721.00
AT3G19500	26
AT3G19508	39
AT3G19510	197.50
AT3G19515	453.83
AT3G19520	774
AT3G19530	0
AT3G19540	565
AT3G19550	26
AT3G19553	811
AT3G19560	0
AT3G19570	244
AT3G19580	273
AT3G19590	206.25
AT3G19595	0
AT3G19600	0
AT3G19610	0
AT3G19615	0
AT3G19620	84
AT3G19630	285
AT3G19640	640
AT3G19650	200.50
AT3G19660	141
AT3G19663	4
AT3G19670	486.50
AT3G19680	2192.50
AT3G19690	24
AT3G19700	213.67
AT3G19710	1576.50
AT3G19720	1284
AT3G19740	866.50
AT3G19760	2066.50
AT3G19770	417
AT3G19780	240.50
AT3G19790	314.50
AT3G19800	1138.00
AT3G19810	895
AT3G19820	4249.42
AT3G19830	745.50
AT3G19840	336
AT3G19850	371
AT3G19860	654
AT3G19870	884.75
AT3G19880	0
AT3G19890	0
AT3G19895	311
AT3G19900	761
AT3G19910	686
AT3G19920	0
AT3G19930	1961
AT3G19940	0
AT3G19950	506.50
AT3G19960	1105.50
AT3G19970	357
AT3G19980	740.00
AT3G19990	612
AT3G20000	1367.00
AT3G20010	228
AT3G20015	126
AT3G20020	259
AT3G20030	0
AT3G20040	76.50
AT3G20050	2577.50
AT3G20060	1025.50
AT3G20070	170
AT3G20080	270
AT3G20090	49
AT3G20100	484.50
AT3G20110	1
AT3G20120	200
AT3G20130	27
AT3G20140	3
AT3G20150	137.50
AT3G20155	0
AT3G20160	1
AT3G20170	128
AT3G20180	4
AT3G20190	1
AT3G20200	50
AT3G20210	25.67
AT3G20220	24.67
AT3G20230	1493.17
AT3G20240	310
AT3G20250	1404.50
AT3G20260	151
AT3G20270	305
AT3G20280	111
AT3G20290	1045.50
AT3G20300	241.50
AT3G20310	869
AT3G20320	893
AT3G20330	815.50
AT3G20340	5
AT3G20350	229.50
AT3G20360	1.50
AT3G20362	0
AT3G20365	0
AT3G20370	92
AT3G20380	0
AT3G20390	3817.33
AT3G20395	4
AT3G20400	0
AT3G20410	929.50
AT3G20420	101
AT3G20430	249
AT3G20440	203.50
AT3G20450	29
AT3G20460	10
AT3G20470	147
AT3G20475	37
AT3G20480	34
AT3G20490	147.50
AT3G20500	652
AT3G20510	768.50
AT3G20520	0
AT3G20530	14.50
AT3G20540	554.50
AT3G20550	284.50
AT3G20555	0
AT3G20557	1.50
AT3G20560	276
AT3G20570	130.17
AT3G20580	1
AT3G20590	0
AT3G20600	604.67
AT3G20610	1.50
AT3G20620	250
AT3G20630	1056.50
AT3G20640	81.33
AT3G20650	295.50
AT3G20655	0
AT3G20660	61
AT3G20670	833.83
AT3G20680	490.83
AT3G20690	0
AT3G20700	0
AT3G20710	0
AT3G20720	689.50
AT3G20730	74.50
AT3G20740	359
AT3G20750	0
AT3G20760	0
AT3G20770	2951.33
AT3G20780	156
AT3G20790	916.00
AT3G20800	800
AT3G20810	1565.33
AT3G20820	1190
AT3G20830	96
AT3G20840	0
AT3G20850	0
AT3G20860	74.50
AT3G20865	14
AT3G20870	558.50
AT3G20880	0
AT3G20885	0
AT3G20890	198.33
AT3G20898	38
AT3G20900	24
AT3G20910	159.50
AT3G20920	740
AT3G20930	383
AT3G20935	0
AT3G20940	0
AT3G20950	0
AT3G20960	121
AT3G20966	0
AT3G20970	376.00
AT3G20978	5
AT3G20980	0
AT3G20993	0
AT3G20997	0
AT3G21000	1.33
AT3G21055	19642.08
AT3G21060	281.50
AT3G21070	457.50
AT3G21080	151
AT3G21090	41
AT3G21100	144.50
AT3G21110	265.50
AT3G21120	0
AT3G21130	0
AT3G21140	513
AT3G21150	150
AT3G21160	562.50
AT3G21170	0
AT3G21175	334
AT3G21180	2
AT3G21190	633.50
AT3G21200	1636
AT3G21210	30
AT3G21215	715
AT3G21220	792.50
AT3G21230	193
AT3G21240	129
AT3G21250	786.50
AT3G21260	85
AT3G21270	290
AT3G21280	252.50
AT3G21290	319
AT3G21295	304.50
AT3G21300	275.50
AT3G21310	27.50
AT3G21320	15.50
AT3G21330	33
AT3G21338	0
AT3G21340	0
AT3G21350	317.50
AT3G21351	5
AT3G21352	0
AT3G21360	176
AT3G21370	9
AT3G21371	0
AT3G21380	0
AT3G21390	316.00
AT3G21400	185
AT3G21410	0
AT3G21420	6
AT3G21430	367.50
AT3G21450	0
AT3G21460	39
AT3G21465	365
AT3G21470	26
AT3G21475	0
AT3G21480	128
AT3G21490	1
AT3G21500	9
AT3G21510	34
AT3G21520	102
AT3G21530	41
AT3G21540	251
AT3G21550	87
AT3G21560	2044.17
AT3G21570	0
AT3G21580	412
AT3G21590	0
AT3G21600	28
AT3G21610	316
AT3G21620	16
AT3G21630	1112
AT3G21640	400
AT3G21650	397.50
AT3G21660	4
AT3G21670	732
AT3G21680	6
AT3G21690	1892.50
AT3G21700	354
AT3G21710	23
AT3G21720	1
AT3G21730	0
AT3G21740	141.50
AT3G21750	1351.50
AT3G21755	649.33
AT3G21760	633.33
AT3G21770	121.50
AT3G21780	229
AT3G21781	65
AT3G21790	756.50
AT3G21800	0
AT3G21805	19
AT3G21810	373.50
AT3G21820	279
AT3G21830	0
AT3G21840	0
AT3G21850	2
AT3G21860	0
AT3G21865	1007
AT3G21870	105
AT3G21880	0
AT3G21890	48.50
AT3G21900	0
AT3G21910	0
AT3G21920	1.50
AT3G21930	1.50
AT3G21940	0
AT3G21945	0
AT3G21950	232.50
AT3G21960	0.33
AT3G21970	0
AT3G21980	0
AT3G21990	0
AT3G22000	0
AT3G22010	0
AT3G22020	0
AT3G22022	0
AT3G22030	0
AT3G22040	0
AT3G22050	0
AT3G22053	0
AT3G22057	0
AT3G22060	853
AT3G22070	37
AT3G22072	37
AT3G22080	0
AT3G22090	0.50
AT3G22100	16
AT3G22104	212
AT3G22110	2102.50
AT3G22120	5980.58
AT3G22121	3266.58
AT3G22142	368.67
AT3G22150	696
AT3G22160	420
AT3G22170	1094
AT3G22180	175
AT3G22183	105.50
AT3G22190	646
AT3G22200	2278.50
AT3G22210	1147.00
AT3G22220	453
AT3G22230	2447.50
AT3G22231	31687.12
AT3G22235	24798.47
AT3G22240	581.65
AT3G22250	2
AT3G22260	208
AT3G22270	674
AT3G22275	6
AT3G22290	531
AT3G22300	512
AT3G22310	342.50
AT3G22320	984
AT3G22330	979
AT3G22345	0
AT3G22350	3
AT3G22360	17.33
AT3G22370	1560.00
AT3G22380	4353.50
AT3G22400	251.25
AT3G22410	79
AT3G22415	19
AT3G22420	471.50
AT3G22421	0
AT3G22425	371
AT3G22430	139.50
AT3G22436	0
AT3G22440	3234
AT3G22450	25
AT3G22460	101
AT3G22470	70
AT3G22480	528
AT3G22490	20
AT3G22500	0.50
AT3G22510	1
AT3G22520	544.50
AT3G22530	359.50
AT3G22540	5
AT3G22550	465
AT3G22560	2
AT3G22570	0
AT3G22580	0
AT3G22590	346
AT3G22600	3850.67
AT3G22620	106.50
AT3G22630	1042.50
AT3G22640	2
AT3G22650	0
AT3G22660	293
AT3G22670	58
AT3G22680	180.50
AT3G22690	54.50
AT3G22700	1.50
AT3G22710	0
AT3G22720	0.50
AT3G22723	0
AT3G22730	0
AT3G22740	174
AT3G22750	293.50
AT3G22760	290
AT3G22770	0
AT3G22780	533
AT3G22790	277.50
AT3G22800	3
AT3G22810	69
AT3G22820	29
AT3G22830	5
AT3G22840	909
AT3G22845	1717
AT3G22850	531
AT3G22860	0
AT3G22870	0
AT3G22880	147.00
AT3G22886	22
AT3G22890	8713.67
AT3G22900	40
AT3G22910	1239.50
AT3G22920	0
AT3G22930	184
AT3G22940	0
AT3G22942	269.50
AT3G22950	598.50
AT3G22960	3459.50
AT3G22961	0
AT3G22968	1258.33
AT3G22970	1258.33
AT3G22980	299
AT3G22990	362
AT3G23000	1269.50
AT3G23010	173
AT3G23020	75.50
AT3G23030	1501.25
AT3G23040	0
AT3G23050	3076.50
AT3G23060	0.50
AT3G23070	641.50
AT3G23080	657
AT3G23090	96
AT3G23100	302.50
AT3G23110	946.83
AT3G23120	1414.50
AT3G23125	0
AT3G23130	0
AT3G23140	0
AT3G23145	0
AT3G23150	69
AT3G23160	172
AT3G23165	0
AT3G23167	0
AT3G23170	537
AT3G23171	0
AT3G23172	0
AT3G23175	8
AT3G23180	4.50
AT3G23190	3
AT3G23200	83
AT3G23210	117
AT3G23220	0
AT3G23230	20
AT3G23240	22
AT3G23245	0
AT3G23250	140
AT3G23255	103
AT3G23260	32
AT3G23270	3
AT3G23280	2835.00
AT3G23290	349
AT3G23300	1779
AT3G23310	631
AT3G23320	0
AT3G23325	240
AT3G23326	0
AT3G23330	58.50
AT3G23340	237
AT3G23350	0
AT3G23360	0
AT3G23370	29
AT3G23380	0
AT3G23390	2119.50
AT3G23400	5585.75
AT3G23410	773
AT3G23420	0
AT3G23430	170
AT3G23440	37
AT3G23450	367.00
AT3G23460	1.18
AT3G23470	14.98
AT3G23480	315.82
AT3G23490	1450.50
AT3G23510	108.40
AT3G23530	2890.62
AT3G23540	559
AT3G23550	183.50
AT3G23560	444
AT3G23570	1247.75
AT3G23580	636
AT3G23590	574.50
AT3G23600	5349.50
AT3G23605	120.50
AT3G23610	45
AT3G23620	671
AT3G23630	10
AT3G23633	1
AT3G23635	9
AT3G23637	0
AT3G23640	845.50
AT3G23650	0
AT3G23660	1042.50
AT3G23670	147.50
AT3G23680	0
AT3G23685	0
AT3G23690	742.50
AT3G23700	2882.00
AT3G23710	235
AT3G23715	0
AT3G23727	0
AT3G23730	691
AT3G23740	132
AT3G23750	1475
AT3G23760	416.50
AT3G23770	0
AT3G23780	432.33
AT3G23790	150
AT3G23800	0
AT3G23805	206
AT3G23810	9065.83
AT3G23820	6296.50
AT3G23830	263
AT3G23840	254
AT3G23850	0
AT3G23860	0
AT3G23870	33
AT3G23880	27
AT3G23890	328
AT3G23900	602
AT3G23910	276.50
AT3G23920	1507
AT3G23930	19
AT3G23940	1481.50
AT3G23950	0
AT3G23955	0
AT3G23960	0
AT3G23970	3
AT3G23980	786.50
AT3G23990	1851.50
AT3G24000	105
AT3G24010	302.50
AT3G24020	24
AT3G24030	328.50
AT3G24040	479.50
AT3G24050	1428.50
AT3G24060	0
AT3G24065	5
AT3G24068	0
AT3G24070	231.50
AT3G24080	502
AT3G24090	370.50
AT3G24093	0
AT3G24100	353.50
AT3G24110	26
AT3G24120	373
AT3G24130	0
AT3G24140	368
AT3G24150	174.50
AT3G24160	4172.83
AT3G24170	2934.33
AT3G24180	1974
AT3G24190	1771
AT3G24200	631.50
AT3G24210	0
AT3G24216	0
AT3G24220	0
AT3G24225	0
AT3G24230	2.50
AT3G24240	0
AT3G24250	0
AT3G24255	61
AT3G24260	0
AT3G24270	0
AT3G24280	0
AT3G24290	0
AT3G24300	10
AT3G24310	0
AT3G24315	296
AT3G24320	216
AT3G24330	0
AT3G24332	0
AT3G24340	7
AT3G24350	788
AT3G24360	41
AT3G24420	148
AT3G24430	2134.50
AT3G24440	311.50
AT3G24450	10
AT3G24460	56
AT3G24465	0
AT3G24480	2212
AT3G24490	370
AT3G24495	224.50
AT3G24500	690.33
AT3G24503	12669.33
AT3G24506	554.50
AT3G24508	0
AT3G24510	0
AT3G24513	0
AT3G24515	74
AT3G24516	0
AT3G24517	0
AT3G24518	104.67
AT3G24520	101.67
AT3G24530	638
AT3G24535	14
AT3G24540	0
AT3G24542	0
AT3G24550	2027
AT3G24560	114.50
AT3G24570	582
AT3G24580	0
AT3G24590	1162
AT3G24600	4
AT3G24610	2
AT3G24612	0
AT3G24614	0
AT3G24615	0
AT3G24620	0
AT3G24630	52
AT3G24640	1
AT3G24650	0
AT3G24660	118.50
AT3G24670	140.50
AT3G24690	0
AT3G24700	0
AT3G24710	0
AT3G24715	36
AT3G24730	230
AT3G24740	370.50
AT3G24750	0
AT3G24760	262.50
AT3G24770	492
AT3G24780	29.50
AT3G24790	0
AT3G24800	172
AT3G24810	47
AT3G24820	139.50
AT3G24830	4053.50
AT3G24840	124
AT3G24850	0
AT3G24860	117.92
AT3G24870	480.91
AT3G24880	425.91
AT3G24890	38
AT3G24900	457.83
AT3G24929	47
AT3G24982	280.25
AT3G25010	5058.17
AT3G25011	3
AT3G25013	45
AT3G25014	8
AT3G25020	890.25
AT3G25030	221
AT3G25040	901.50
AT3G25050	0
AT3G25060	9
AT3G25070	993.50
AT3G25080	0
AT3G25090	0
AT3G25099	0
AT3G25100	95
AT3G25110	246.00
AT3G25120	414
AT3G25130	57
AT3G25140	1550
AT3G25150	976.75
AT3G25160	0
AT3G25165	0
AT3G25170	0
AT3G25180	35
AT3G25190	36
AT3G25200	0
AT3G25210	127
AT3G25220	1120.75
AT3G25221	4
AT3G25230	1328.00
AT3G25233	0
AT3G25240	0
AT3G25250	162.50
AT3G25260	0
AT3G25265	0
AT3G25270	0
AT3G25280	0
AT3G25290	64
AT3G25400	132
AT3G25410	572.50
AT3G25420	0
AT3G25430	108
AT3G25440	38
AT3G25460	0
AT3G25470	1405.50
AT3G25480	1041.50
AT3G25490	6.50
AT3G25500	1419.50
AT3G25510	197
AT3G25520	7414.33
AT3G25530	2736.00
AT3G25540	651
AT3G25545	345.50
AT3G25550	6.50
AT3G25560	156.50
AT3G25570	106
AT3G25572	106
AT3G25573	0
AT3G25577	0
AT3G25580	207
AT3G25585	703
AT3G25590	139.50
AT3G25597	96
AT3G25600	483
AT3G25610	2560.50
AT3G25620	50
AT3G25640	27
AT3G25650	0
AT3G25655	0
AT3G25660	3087.83
AT3G25670	65.50
AT3G25680	415
AT3G25690	6547.50
AT3G25700	232
AT3G25710	81
AT3G25715	0
AT3G25716	0
AT3G25717	345
AT3G25719	0
AT3G25720	0
AT3G25727	0
AT3G25730	21
AT3G25740	275
AT3G25750	0
AT3G25760	281
AT3G25770	4840.50
AT3G25780	527.50
AT3G25790	0
AT3G25795	10
AT3G25800	1391.50
AT3G25805	671
AT3G25810	0
AT3G25820	7.67
AT3G25830	7.00
AT3G25840	858.67
AT3G25850	0
AT3G25855	5
AT3G25860	1960.50
AT3G25870	179
AT3G25880	13
AT3G25882	532.67
AT3G25890	735
AT3G25900	165
AT3G25905	44
AT3G25910	1173
AT3G25920	9708.50
AT3G25930	0
AT3G25940	128
AT3G25950	3
AT3G25960	0
AT3G25970	26
AT3G25980	130
AT3G25990	54.50
AT3G26000	734
AT3G26010	0
AT3G26020	712
AT3G26030	1444.50
AT3G26040	11
AT3G26050	29
AT3G26060	10652
AT3G26070	4169.50
AT3G26080	774
AT3G26085	698.50
AT3G26090	504
AT3G26100	979.50
AT3G26110	0
AT3G26115	180
AT3G26120	0
AT3G26125	11
AT3G26130	3
AT3G26140	0
AT3G26147	0
AT3G26150	0
AT3G26160	1
AT3G26170	1298.25
AT3G26180	2068.75
AT3G26190	0
AT3G26200	160
AT3G26210	1962.50
AT3G26220	667.50
AT3G26230	1061
AT3G26235	3
AT3G26240	274
AT3G26250	0
AT3G26270	0
AT3G26280	537.50
AT3G26290	277.50
AT3G26300	588.50
AT3G26310	160.50
AT3G26320	133.50
AT3G26330	13
AT3G26340	508.50
AT3G26350	5
AT3G26360	238
AT3G26370	823
AT3G26380	465
AT3G26390	0
AT3G26400	479
AT3G26410	194.50
AT3G26420	993.67
AT3G26430	995.67
AT3G26440	589.00
AT3G26445	62
AT3G26450	1829
AT3G26460	19.50
AT3G26470	264
AT3G26480	25
AT3G26490	270
AT3G26500	493.50
AT3G26510	706.50
AT3G26511	0
AT3G26520	13760.50
AT3G26539	18
AT3G26540	91
AT3G26550	9
AT3G26560	838
AT3G26561	0
AT3G26570	3872
AT3G26580	2293.50
AT3G26590	823.50
AT3G26600	970
AT3G26610	0
AT3G26612	143
AT3G26616	1
AT3G26618	525.50
AT3G26620	0
AT3G26630	623
AT3G26640	234.50
AT3G26650	48112.58
AT3G26660	0
AT3G26670	1117.33
AT3G26680	160
AT3G26690	187
AT3G26700	330.33
AT3G26710	1873.50
AT3G26720	1162
AT3G26730	1497.50
AT3G26740	15313.50
AT3G26742	2
AT3G26744	786
AT3G26747	0
AT3G26750	53
AT3G26760	25.50
AT3G26770	14
AT3G26780	869.33
AT3G26782	166
AT3G26790	7
AT3G26800	0
AT3G26810	1206.50
AT3G26812	3
AT3G26813	9
AT3G26815	15.50
AT3G26816	4.50
AT3G26818	15
AT3G26819	1
AT3G26820	0
AT3G26830	2156.50
AT3G26840	801
AT3G26850	150
AT3G26855	2
AT3G26860	0
AT3G26870	0
AT3G26880	0
AT3G26890	638.83
AT3G26900	1966.50
AT3G26910	408
AT3G26920	175
AT3G26922	31
AT3G26930	1
AT3G26932	123
AT3G26934	0
AT3G26935	682.50
AT3G26940	0
AT3G26950	677.50
AT3G26960	152
AT3G26980	746
AT3G26990	258
AT3G27000	266
AT3G27010	163.50
AT3G27020	1058.50
AT3G27025	4
AT3G27027	8
AT3G27030	99.50
AT3G27040	0
AT3G27050	415
AT3G27060	1652
AT3G27070	2
AT3G27080	526
AT3G27090	2801.50
AT3G27100	207
AT3G27110	695.50
AT3G27120	167.50
AT3G27130	7.50
AT3G27140	0
AT3G27150	5
AT3G27160	6607.33
AT3G27170	91.50
AT3G27180	537
AT3G27190	142
AT3G27200	101
AT3G27210	575.50
AT3G27220	166
AT3G27230	1168
AT3G27240	2025.00
AT3G27250	53
AT3G27260	1226
AT3G27270	49
AT3G27280	403
AT3G27290	30
AT3G27300	1313.50
AT3G27310	544.50
AT3G27320	437
AT3G27325	619
AT3G27328	0
AT3G27329	0
AT3G27330	44
AT3G27331	0
AT3G27340	337
AT3G27350	210
AT3G27360	314.83
AT3G27380	1917.17
AT3G27390	973
AT3G27400	131.50
AT3G27410	3
AT3G27415	3
AT3G27416	3
AT3G27420	151
AT3G27425	0
AT3G27430	2107
AT3G27440	1
AT3G27460	153
AT3G27470	259
AT3G27473	2
AT3G27480	3
AT3G27490	1
AT3G27500	5
AT3G27503	0
AT3G27510	13
AT3G27520	96
AT3G27530	846.50
AT3G27540	252
AT3G27550	64
AT3G27555	0
AT3G27560	459
AT3G27570	1032
AT3G27580	112
AT3G27590	0
AT3G27600	0
AT3G27610	295.17
AT3G27620	9
AT3G27630	2
AT3G27640	61
AT3G27650	64
AT3G27660	36
AT3G27670	478.50
AT3G27680	0
AT3G27690	1621.50
AT3G27700	515.12
AT3G27710	3.25
AT3G27720	0.25
AT3G27730	7.50
AT3G27740	1135.83
AT3G27750	486.50
AT3G27770	1305
AT3G27785	0
AT3G27800	0
AT3G27809	0
AT3G27810	0
AT3G27820	3260.50
AT3G27825	0
AT3G27830	11800.41
AT3G27831	1.50
AT3G27835	0
AT3G27840	0
AT3G27845	0
AT3G27850	10438.74
AT3G27860	12
AT3G27865	3
AT3G27870	223
AT3G27880	247
AT3G27884	0
AT3G27890	1858.50
AT3G27900	12
AT3G27906	232.50
AT3G27910	0
AT3G27920	21
AT3G27925	2949.50
AT3G27930	267
AT3G27940	30
AT3G27950	0
AT3G27960	653
AT3G27968	0
AT3G27970	13
AT3G27980	16.50
AT3G27990	235
AT3G27999	0
AT3G28007	69
AT3G28020	0
AT3G28030	304
AT3G28040	1392
AT3G28050	1141
AT3G28060	0
AT3G28070	596
AT3G28080	363.50
AT3G28100	221
AT3G28120	0
AT3G28130	263.50
AT3G28140	161.50
AT3G28150	10
AT3G28155	4
AT3G28170	3
AT3G28180	3259
AT3G28190	0
AT3G28193	0
AT3G28200	907
AT3G28210	205
AT3G28216	0
AT3G28220	367
AT3G28223	0
AT3G28230	0
AT3G28243	0
AT3G28250	0
AT3G28260	0
AT3G28270	506.50
AT3G28280	0
AT3G28290	460.32
AT3G28291	0
AT3G28300	449.15
AT3G28310	1
AT3G28320	0
AT3G28321	0
AT3G28330	0
AT3G28340	785.50
AT3G28345	53
AT3G28360	1
AT3G28370	82.00
AT3G28380	0
AT3G28390	0
AT3G28410	0
AT3G28415	0
AT3G28420	18
AT3G28430	413
AT3G28440	0
AT3G28450	730.50
AT3G28455	34.50
AT3G28460	582.50
AT3G28470	3
AT3G28480	1132.50
AT3G28490	0
AT3G28500	28
AT3G28510	1545
AT3G28520	2
AT3G28530	0
AT3G28540	2512
AT3G28550	0
AT3G28560	1.50
AT3G28570	9
AT3G28580	383.50
AT3G28590	0
AT3G28600	0
AT3G28610	1
AT3G28620	4.50
AT3G28630	24.50
AT3G28640	45.50
AT3G28650	0
AT3G28660	53.50
AT3G28670	510.83
AT3G28674	0
AT3G28680	0
AT3G28685	0
AT3G28690	801
AT3G28695	0
AT3G28700	228.50
AT3G28710	2838
AT3G28715	1763
AT3G28720	609.50
AT3G28730	886.00
AT3G28740	1.50
AT3G28750	4
AT3G28760	410.00
AT3G28770	3
AT3G28780	0
AT3G28790	0.50
AT3G28810	0
AT3G28820	0
AT3G28830	0
AT3G28840	46
AT3G28850	121
AT3G28857	47.50
AT3G28860	1449.50
AT3G28870	0
AT3G28880	16
AT3G28890	331
AT3G28899	5.50
AT3G28900	811.50
AT3G28910	771
AT3G28917	0
AT3G28918	0
AT3G28920	1188.50
AT3G28925	0
AT3G28930	2271.25
AT3G28940	8059.33
AT3G28950	499.00
AT3G28956	85
AT3G28958	0
AT3G28960	26
AT3G28970	452.00
AT3G28980	0
AT3G28990	0
AT3G29000	167
AT3G29010	68
AT3G29020	1
AT3G29030	2138
AT3G29033	0
AT3G29034	91
AT3G29035	49
AT3G29036	0
AT3G29040	0
AT3G29050	0
AT3G29060	2
AT3G29070	0
AT3G29075	755
AT3G29080	0
AT3G29090	313.33
AT3G29095	0
AT3G29100	48.50
AT3G29110	0
AT3G29130	137.50
AT3G29140	22.50
AT3G29152	0
AT3G29160	794.50
AT3G29170	278.50
AT3G29180	789
AT3G29185	1148
AT3G29190	0
AT3G29195	0
AT3G29200	707.00
AT3G29230	557
AT3G29240	5970.83
AT3G29250	158
AT3G29255	1
AT3G29260	0
AT3G29270	317
AT3G29280	47
AT3G29290	564.50
AT3G29300	4
AT3G29305	0
AT3G29310	293
AT3G29320	5741.50
AT3G29330	198
AT3G29340	0
AT3G29350	625.50
AT3G29360	3740.83
AT3G29370	2
AT3G29375	222
AT3G29380	0
AT3G29385	0
AT3G29390	657
AT3G29400	553.50
AT3G29410	15
AT3G29430	0
AT3G29431	0
AT3G29450	0
AT3G29560	0
AT3G29570	0
AT3G29575	499
AT3G29580	0
AT3G29590	143
AT3G29630	0
