Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/WT1.sam
AT3G27425	0
AT3G27430	1913
AT3G27440	0
AT3G27460	90
AT3G27470	236
AT3G27473	5
AT3G27480	0
AT3G27490	1
AT3G27500	11
AT3G27503	0
AT3G27510	17
AT3G27520	115
AT3G27530	599
AT3G27540	191.50
AT3G27550	44
AT3G27555	0
AT3G27560	269
AT3G27570	791.50
AT3G27580	106
AT3G27590	0
AT3G27600	0
AT3G27610	124
AT3G27620	13
AT3G27630	13
AT3G27640	50
AT3G27650	48
AT3G27660	30
AT3G27670	407
AT3G27680	0
AT3G27690	5402
AT3G27700	379.25
AT3G27710	3
AT3G27720	7
AT3G27730	1
AT3G27740	1294.00
AT3G27750	593.50
AT3G27770	1816
AT3G27785	0
AT3G27800	0
AT3G27809	0
AT3G27810	0
AT3G27820	3045.50
AT3G27825	0
AT3G27830	14395.82
AT3G27831	6
AT3G27835	0
AT3G27840	0.50
AT3G27845	0
AT3G27850	13566.24
AT3G27860	9
AT3G27865	4
AT3G27870	70
AT3G27880	199.50
AT3G27884	0
AT3G27890	1514.50
AT3G27900	1
AT3G27906	239
AT3G27910	0
AT3G27920	30
AT3G27925	2967
AT3G27930	172
AT3G27940	25
AT3G27950	0
AT3G27960	453
AT3G27968	0
AT3G27970	2
AT3G27980	2
AT3G27990	156
AT3G27999	0
AT3G28007	37
AT3G28020	0
AT3G28030	185
AT3G28040	1438
AT3G28050	1378.50
AT3G28060	3
AT3G28070	776.50
AT3G28080	726.00
AT3G28100	180
AT3G28120	0
AT3G28130	353
AT3G28140	128
AT3G28150	23
AT3G28155	0
AT3G28170	1
AT3G28180	2775.67
AT3G28190	0
AT3G28193	0
AT3G28200	1008
AT3G28210	38
AT3G28216	0
AT3G28220	449
AT3G28223	0
AT3G28230	0
AT3G28243	0
AT3G28250	0
AT3G28260	0
AT3G28270	274.33
AT3G28280	0
AT3G28290	609.82
AT3G28291	0
AT3G28300	584.07
AT3G28310	19
AT3G28320	1
AT3G28321	0
AT3G28330	0
AT3G28340	306
AT3G28345	35
AT3G28360	3
AT3G28370	107.50
AT3G28380	0.50
AT3G28390	0
AT3G28410	0
AT3G28415	0
AT3G28420	62
AT3G28430	325
AT3G28440	0
AT3G28450	436
AT3G28455	36
AT3G28460	605.50
AT3G28470	0
AT3G28480	538
AT3G28490	0
AT3G28500	66
AT3G28510	55
AT3G28520	0
AT3G28530	0
AT3G28540	311
AT3G28550	0
AT3G28560	2
AT3G28570	5
AT3G28580	72
AT3G28590	0
AT3G28600	0
AT3G28610	4
AT3G28620	2.50
AT3G28630	8.50
AT3G28640	18.25
AT3G28650	0
AT3G28660	36.75
AT3G28670	319
AT3G28674	0
AT3G28680	0
AT3G28685	0.50
AT3G28690	587
AT3G28695	0
AT3G28700	204
AT3G28710	2820.50
AT3G28715	1466
AT3G28720	538.50
AT3G28730	683
AT3G28740	0
AT3G28750	5
AT3G28760	331
AT3G28770	5
AT3G28780	0
AT3G28790	0
AT3G28810	0
AT3G28820	0
AT3G28830	1
AT3G28840	43.50
AT3G28850	64
AT3G28857	32.50
AT3G28860	1657.50
AT3G28870	0
AT3G28880	14.50
AT3G28890	51.50
AT3G28899	8
AT3G28900	1270
AT3G28910	775.50
AT3G28917	0
AT3G28918	0
AT3G28920	1578.50
AT3G28925	5
AT3G28930	2000.92
AT3G28940	7088.58
AT3G28950	361.00
AT3G28956	102.50
AT3G28958	2
AT3G28960	36
AT3G28970	379
AT3G28980	0
AT3G28990	0
AT3G29000	87
AT3G29010	63
AT3G29020	4
AT3G29030	2663.50
AT3G29033	0
AT3G29034	116
AT3G29035	43
AT3G29036	0
AT3G29040	0
AT3G29050	0
AT3G29060	1
AT3G29070	0
AT3G29075	427
AT3G29080	0
AT3G29090	273.50
AT3G29095	0
AT3G29100	44
AT3G29110	4
AT3G29130	180
AT3G29140	21
AT3G29152	1
AT3G29160	555.25
AT3G29170	262
AT3G29180	557
AT3G29185	1215.50
AT3G29190	0
AT3G29195	0
AT3G29200	705.50
AT3G29230	385
AT3G29240	3031.50
AT3G29250	27
AT3G29255	2
AT3G29260	0
AT3G29270	271.50
AT3G29280	81
AT3G29290	547.50
AT3G29300	6
AT3G29305	0
AT3G29310	233.50
AT3G29320	3928.33
AT3G29330	219
AT3G29340	0
AT3G29350	690
AT3G29360	3322.50
AT3G29370	18
AT3G29375	199
AT3G29380	0
AT3G29385	0
AT3G29390	311
AT3G29400	369
AT3G29410	10
AT3G29430	0
AT3G29431	0
AT3G29450	0
AT3G29560	0
AT3G29570	0
AT3G29575	54
AT3G29580	0
AT3G29590	77
AT3G29630	1
AT3G29633	2
AT3G29635	0
AT3G29636	0
AT3G29638	2
AT3G29639	3
AT3G29644	116
AT3G29670	61
AT3G29680	33
AT3G29690	1
AT3G29720	0
AT3G29740	0
AT3G29750	0
AT3G29760	226.50
AT3G29763	0
AT3G29765	0
AT3G29770	78
AT3G29780	0
AT3G29785	0
AT3G29790	0
AT3G29791	0
AT3G29796	0
AT3G29797	0
AT3G29800	0
AT3G29810	85
AT3G29830	0
AT3G29970	2
AT3G30160	0
AT3G30180	437
AT3G30200	0
AT3G30210	0
AT3G30220	0
AT3G30222	0
AT3G30230	0
AT3G30235	0
AT3G30247	0
AT3G30260	0
AT3G30280	0
AT3G30290	0
AT3G30300	590.50
AT3G30320	0
AT3G30340	14
AT3G30345	0
AT3G30350	0
AT3G30370	0
AT3G30380	137
AT3G30383	0
AT3G30385	0
AT3G30387	0
AT3G30390	5191.67
AT3G30391	0
AT3G30430	0
AT3G30456	0
AT3G30460	23
AT3G30520	0
AT3G30530	1
AT3G30540	0
AT3G30580	0
AT3G30705	0
AT3G30720	252
AT3G30725	0
AT3G30730	2
AT3G30768	0
AT3G30769	0
AT3G30770	0
AT3G30775	971
AT3G30778	0
AT3G30805	0
AT3G30820	0
AT3G30840	0
AT3G30841	110
AT3G30842	0
AT3G30845	0
AT3G30849	0
AT3G31051	0
AT3G31068	0
AT3G31350	0
AT3G31400	0
AT3G31401	0
AT3G31402	0
AT3G31430	0
AT3G31900	0
AT3G31910	0
AT3G31950	0
AT3G32030	0
AT3G32036	0
AT3G32040	1
AT3G32047	0
AT3G32050	0
AT3G32052	0
AT3G32090	0
AT3G32100	0
AT3G32120	0
AT3G32130	0
AT3G32150	0
AT3G32160	0
AT3G32180	0
AT3G32190	0
AT3G32200	0
AT3G32260	0
AT3G32280	0
AT3G32330	0
AT3G32400	0.50
AT3G32410	0
AT3G32896	0
AT3G32904	0
AT3G32905	0
AT3G32920	0
AT3G32930	2477.50
AT3G32940	227.50
AT3G32960	0
AT3G32980	151
AT3G33187	0
AT3G33293	0
AT3G33393	0
AT3G33494	0
AT3G33520	475
AT3G33528	3
AT3G33530	1077
AT3G36659	2
AT3G41761	0.50
AT3G41762	8.50
AT3G41768	13240.25
AT3G41979	1540.75
AT3G42050	4965.50
AT3G42060	0
AT3G42130	0
AT3G42140	0
AT3G42148	0
AT3G42150	241
AT3G42155	0
AT3G42160	0
AT3G42170	760.50
AT3G42180	8.50
AT3G42310	0
AT3G42380	0
AT3G42385	0
AT3G42390	0
AT3G42473	0
AT3G42475	0
AT3G42550	0
AT3G42560	0
AT3G42565	0
AT3G42570	0
AT3G42628	0
AT3G42630	199
AT3G42640	113
AT3G42660	201
AT3G42670	133
AT3G42723	0
AT3G42725	37
AT3G42728	0
AT3G42770	0
AT3G42780	0
AT3G42786	0
AT3G42790	1042
AT3G42800	48
AT3G42830	0
AT3G42850	2
AT3G42860	40
AT3G42870	0
AT3G42880	0
AT3G42940	0
AT3G42950	272.50
AT3G42960	0
AT3G42970	0
AT3G42990	0
AT3G43083	0
AT3G43110	5
AT3G43120	0
AT3G43148	0
AT3G43150	0
AT3G43153	0
AT3G43160	0
AT3G43170	0
AT3G43180	0
AT3G43190	36
AT3G43210	103
AT3G43220	524
AT3G43230	606.50
AT3G43240	482
AT3G43250	1
AT3G43260	0
AT3G43270	341.50
AT3G43280	0
AT3G43290	0
AT3G43291	0
AT3G43300	1677.50
AT3G43340	0
AT3G43400	0
AT3G43402	0
AT3G43410	0
AT3G43420	0
AT3G43430	42
AT3G43431	0
AT3G43432	0
AT3G43440	162
AT3G43470	0
AT3G43480	0
AT3G43490	0
AT3G43500	0
AT3G43505	0
AT3G43520	1702.50
AT3G43540	1023.50
AT3G43550	0
AT3G43570	0
AT3G43572	0
AT3G43574	0
AT3G43580	24
AT3G43583	0
AT3G43590	316.50
AT3G43600	483
AT3G43610	487
AT3G43623	0
AT3G43630	0
AT3G43660	0
AT3G43670	278
AT3G43682	0
AT3G43700	75
AT3G43710	0
AT3G43720	3327.25
AT3G43722	0
AT3G43740	517.50
AT3G43750	0
AT3G43790	54.50
AT3G43800	777.67
AT3G43810	2145
AT3G43829	0
AT3G43833	0
AT3G43840	6
AT3G43850	0
AT3G43860	0
AT3G43870	0
AT3G43880	0
AT3G43890	0
AT3G43900	0
AT3G43910	0
AT3G43920	105.50
AT3G43930	5.50
AT3G43940	0
AT3G43950	0
AT3G43960	116
AT3G43970	0
AT3G43980	613.17
AT3G43990	1
AT3G44006	1
AT3G44010	3612.50
AT3G44020	763
AT3G44050	51
AT3G44060	0
AT3G44070	0
AT3G44080	0
AT3G44090	0
AT3G44091	0
AT3G44100	1142
AT3G44110	4129.50
AT3G44115	0
AT3G44120	18
AT3G44130	0
AT3G44140	0
AT3G44150	383
AT3G44160	390.00
AT3G44170	0
AT3G44171	0
AT3G44180	0
AT3G44190	585.50
AT3G44200	223.50
AT3G44210	0
AT3G44220	67
AT3G44230	0
AT3G44235	0
AT3G44240	0
AT3G44250	0
AT3G44260	823
AT3G44261	0
AT3G44280	378.33
AT3G44290	0
AT3G44300	259.00
AT3G44310	24077.67
AT3G44320	370.25
AT3G44326	4
AT3G44330	1261.33
AT3G44340	1365.50
AT3G44350	58
AT3G44370	230
AT3G44380	243
AT3G44400	202.50
AT3G44428	0
AT3G44430	770
AT3G44440	6
AT3G44444	0
AT3G44450	878
AT3G44460	0
AT3G44480	999.33
AT3G44490	2.50
AT3G44510	10
AT3G44530	231
AT3G44540	3
AT3G44550	20
AT3G44560	0
AT3G44570	2
AT3G44580	0
AT3G44590	657.00
AT3G44600	444.50
AT3G44610	181.50
AT3G44620	1521.83
AT3G44630	1125.50
AT3G44660	1.50
AT3G44670	688.92
AT3G44680	384.50
AT3G44690	44
AT3G44700	4
AT3G44704	0
AT3G44710	0
AT3G44713	23
AT3G44716	40
AT3G44718	0
AT3G44720	1229.50
AT3G44730	51
AT3G44735	304.50
AT3G44740	91
AT3G44750	708
AT3G44755	1
AT3G44760	0
AT3G44765	1
AT3G44770	5
AT3G44780	0
AT3G44783	0
AT3G44784	0
AT3G44785	0
AT3G44790	2
AT3G44798	214
AT3G44800	6
AT3G44805	6
AT3G44810	0
AT3G44820	220
AT3G44830	4
AT3G44840	0
AT3G44850	149
AT3G44860	1135
AT3G44870	0
AT3G44880	1778
AT3G44890	6241.75
AT3G44900	9
AT3G44910	0
AT3G44920	0
AT3G44930	0
AT3G44935	0
AT3G44940	83
AT3G44950	1
AT3G44955	0
AT3G44960	40
AT3G44970	100
AT3G44980	0
AT3G44990	473.50
AT3G45000	2
AT3G45010	566
AT3G45020	74
AT3G45030	2033.50
AT3G45040	515
AT3G45050	1158.50
AT3G45060	36
AT3G45070	1
AT3G45080	0
AT3G45090	289
AT3G45093	1
AT3G45100	210.50
AT3G45110	0
AT3G45130	9
AT3G45140	22668.67
AT3G45150	0
AT3G45160	459
AT3G45170	0
AT3G45180	0
AT3G45190	780
AT3G45200	0
AT3G45210	359.50
AT3G45220	0
AT3G45230	282.50
AT3G45240	259.00
AT3G45242	259.00
AT3G45243	0
AT3G45245	0
AT3G45248	0
AT3G45252	0
AT3G45260	557.50
AT3G45275	0
AT3G45280	5
AT3G45285	0
AT3G45290	126
AT3G45300	443
AT3G45310	770
AT3G45320	0
AT3G45330	0
AT3G45390	17
AT3G45400	133
AT3G45410	9
AT3G45420	26
AT3G45430	53
AT3G45440	3
AT3G45443	130
AT3G45450	0
AT3G45460	0
AT3G45470	0
AT3G45480	0
AT3G45490	0
AT3G45500	0
AT3G45510	0
AT3G45525	0
AT3G45530	0
AT3G45540	0
AT3G45555	0
AT3G45560	0
AT3G45570	0
AT3G45577	0
AT3G45580	0
AT3G45590	88
AT3G45600	696.50
AT3G45610	43
AT3G45620	632
AT3G45630	605.50
AT3G45638	29.50
AT3G45640	2948.50
AT3G45650	66.75
AT3G45660	2.75
AT3G45670	0
AT3G45673	0
AT3G45680	20
AT3G45690	0
AT3G45700	1
AT3G45710	29
AT3G45720	0
AT3G45730	141
AT3G45740	243
AT3G45750	109
AT3G45760	0
AT3G45770	911
AT3G45780	4170.50
AT3G45790	0
AT3G45800	0
AT3G45810	0
AT3G45820	3.50
AT3G45830	283.50
AT3G45840	0
AT3G45850	699.50
AT3G45851	15.50
AT3G45860	807
AT3G45870	19
AT3G45880	62
AT3G45890	168.50
AT3G45900	227
AT3G45910	0
AT3G45920	0
AT3G45930	724
AT3G45935	0
AT3G45940	7
AT3G45950	0
AT3G45955	0
AT3G45960	22
AT3G45965	0
AT3G45970	1600.50
AT3G45980	3187.61
AT3G45990	0
AT3G46000	2544.83
AT3G46010	3190.50
AT3G46020	64
AT3G46030	2372.00
AT3G46040	1447.50
AT3G46050	0
AT3G46060	1774
AT3G46070	0
AT3G46080	32
AT3G46086	0
AT3G46090	94
AT3G46100	909.00
AT3G46110	134
AT3G46120	0
AT3G46130	187
AT3G46140	0
AT3G46150	26
AT3G46160	0
AT3G46170	0
AT3G46180	153
AT3G46190	1
AT3G46200	95
AT3G46206	0
AT3G46210	155
AT3G46220	244
AT3G46230	8
AT3G46240	0
AT3G46260	0.29
AT3G46270	0.38
AT3G46280	13.29
AT3G46290	681.50
AT3G46300	2.50
AT3G46310	1
AT3G46320	711.50
AT3G46330	0
AT3G46340	0
AT3G46350	0
AT3G46360	0
AT3G46370	58
AT3G46380	0
AT3G46390	0
AT3G46400	0
AT3G46410	0
AT3G46420	0
AT3G46430	1691.50
AT3G46440	593.33
AT3G46450	375.67
AT3G46460	571.33
AT3G46470	0
AT3G46480	0
AT3G46490	250
AT3G46500	0
AT3G46510	1396.83
AT3G46520	0
AT3G46530	934.50
AT3G46540	969.33
AT3G46550	899
AT3G46560	739
AT3G46570	0
AT3G46580	143
AT3G46585	0
AT3G46590	1125
AT3G46600	829.50
AT3G46610	439.50
AT3G46613	0
AT3G46614	1
AT3G46616	0
AT3G46620	363.33
AT3G46630	1162.50
AT3G46640	1096
AT3G46650	98
AT3G46658	38.50
AT3G46660	38.50
AT3G46666	12
AT3G46668	26.50
AT3G46670	295.75
AT3G46680	1
AT3G46690	12
AT3G46700	13
AT3G46710	0
AT3G46720	2
AT3G46730	3
AT3G46740	3112.50
AT3G46750	0
AT3G46760	0
AT3G46770	9
AT3G46780	15495.17
AT3G46790	228
AT3G46800	0
AT3G46810	0
AT3G46820	502
AT3G46830	990
AT3G46840	0
AT3G46850	0
AT3G46860	0
AT3G46870	173
AT3G46875	0
AT3G46880	34.50
AT3G46890	5.50
AT3G46900	193
AT3G46901	0
AT3G46904	0
AT3G46910	0
AT3G46920	118
AT3G46930	114.50
AT3G46940	505.50
AT3G46950	74
AT3G46960	278
AT3G46970	8199.00
AT3G46980	519
AT3G46990	81.50
AT3G47000	564.50
AT3G47010	211
AT3G47020	0
AT3G47030	7
AT3G47040	0
AT3G47050	4
AT3G47060	335.25
AT3G47070	8051.75
AT3G47080	540
AT3G47090	123.50
AT3G47100	14
AT3G47110	3
AT3G47120	130
AT3G47130	3
AT3G47140	0
AT3G47150	0
AT3G47160	578.50
AT3G47170	0
AT3G47180	4
AT3G47190	0
AT3G47200	0
AT3G47210	0
AT3G47220	3
AT3G47250	2078.83
AT3G47290	844
AT3G47295	209.50
AT3G47300	172.50
AT3G47340	113.50
AT3G47341	0
AT3G47342	15
AT3G47347	20
AT3G47348	144
AT3G47350	1500.50
AT3G47360	60
AT3G47370	1852.17
AT3G47380	162.17
AT3G47390	413.50
AT3G47400	10.50
AT3G47410	0
AT3G47420	630
AT3G47430	927
AT3G47440	12
AT3G47450	826.50
AT3G47460	189.50
AT3G47470	75606.92
AT3G47480	301
AT3G47490	618
AT3G47500	586
AT3G47510	106
AT3G47520	2422
AT3G47530	69
AT3G47540	167
AT3G47543	0
AT3G47550	765.50
AT3G47560	472.00
AT3G47570	313
AT3G47580	83
AT3G47590	278.50
AT3G47600	165
AT3G47610	241
AT3G47620	1204.50
AT3G47630	146.50
AT3G47640	355
AT3G47650	6324.03
AT3G47660	4
AT3G47670	549.50
AT3G47675	63.50
AT3G47680	237
AT3G47690	122
AT3G47700	160.50
AT3G47710	1
AT3G47720	3.50
AT3G47730	600
AT3G47740	0
AT3G47750	61
AT3G47760	0
AT3G47770	0
AT3G47780	95
AT3G47790	0
AT3G47800	2016.50
AT3G47810	1777
AT3G47820	427.00
AT3G47830	53
AT3G47833	961.50
AT3G47836	407.50
AT3G47840	11
AT3G47850	312
AT3G47860	1936
AT3G47870	0
AT3G47890	463.42
AT3G47910	742.58
AT3G47920	0
AT3G47930	565.50
AT3G47940	123.50
AT3G47950	86
AT3G47960	2461.50
AT3G47965	95.50
AT3G47980	17
AT3G47990	375
AT3G48000	4086
AT3G48010	1
AT3G48020	11
AT3G48030	470.50
AT3G48040	151
AT3G48050	1072.25
AT3G48057	0
AT3G48060	448.00
AT3G48070	623
AT3G48080	136.50
AT3G48090	768.50
AT3G48100	404
AT3G48110	1698.75
AT3G48115	594.50
AT3G48120	103
AT3G48131	1
AT3G48140	7322.00
AT3G48150	104.50
AT3G48160	69
AT3G48170	1368
AT3G48180	10
AT3G48185	48
AT3G48190	312.50
AT3G48195	285.50
AT3G48200	1865.50
AT3G48201	0
AT3G48205	0
AT3G48208	0
AT3G48209	0
AT3G48210	139
AT3G48220	0
AT3G48230	1
AT3G48231	0
AT3G48237	0
AT3G48240	11
AT3G48250	68
AT3G48260	3
AT3G48270	0
AT3G48275	0
AT3G48280	103
AT3G48290	25
AT3G48298	0
AT3G48300	2
AT3G48310	487.25
AT3G48320	483
AT3G48330	414.50
AT3G48340	1
AT3G48344	0
AT3G48346	0
AT3G48350	291
AT3G48360	1675
AT3G48380	458
AT3G48390	25
AT3G48400	0
AT3G48410	88
AT3G48420	4119.50
AT3G48425	128
AT3G48430	280
AT3G48440	193.50
AT3G48450	0
AT3G48460	445
AT3G48470	58
AT3G48480	10
AT3G48490	113
AT3G48500	922
AT3G48510	14
AT3G48515	0
AT3G48520	38
AT3G48530	924.50
AT3G48540	47
AT3G48550	112
AT3G48560	7189.83
AT3G48570	336.50
AT3G48580	8
AT3G48590	727.50
AT3G48600	68
AT3G48610	627
AT3G48620	0
AT3G48630	25
AT3G48640	34
AT3G48660	22.50
AT3G48670	269
AT3G48675	0
AT3G48680	989.50
AT3G48690	2060
AT3G48700	10.50
AT3G48710	181.50
AT3G48720	1859
AT3G48730	5350.50
AT3G48740	2955
AT3G48745	0
AT3G48750	1058.50
AT3G48760	775.50
AT3G48770	9
AT3G48780	759.50
AT3G48790	4.50
AT3G48800	210
AT3G48810	91
AT3G48820	255.50
AT3G48830	61
AT3G48840	0
AT3G48850	41
AT3G48860	527
AT3G48870	2137.00
AT3G48880	271.50
AT3G48890	1422.50
AT3G48900	11
AT3G48920	2
AT3G48930	4535.50
AT3G48940	0
AT3G48950	0
AT3G48960	0
AT3G48970	32
AT3G48980	69
AT3G48990	4413.50
AT3G49000	240.50
AT3G49010	6645.50
AT3G49020	1
AT3G49030	0
AT3G49040	0
AT3G49050	229
AT3G49051	0
AT3G49055	0
AT3G49060	231
AT3G49070	11
AT3G49080	567
AT3G49100	260
AT3G49110	877.75
AT3G49115	0
AT3G49120	3238.25
AT3G49130	1
AT3G49140	859.50
AT3G49142	21
AT3G49150	0
AT3G49160	18
AT3G49170	115
AT3G49180	201.50
AT3G49190	13.50
AT3G49200	0
AT3G49210	86
AT3G49220	3083
AT3G49230	0.33
AT3G49240	195.50
AT3G49250	139
AT3G49260	954.50
AT3G49270	0
AT3G49290	200.50
AT3G49300	3
AT3G49305	0
AT3G49307	0
AT3G49310	584
AT3G49320	74
AT3G49330	33
AT3G49340	38
AT3G49350	477
AT3G49360	404
AT3G49370	80
AT3G49380	6
AT3G49390	794
AT3G49400	65
AT3G49410	9.33
AT3G49420	94
AT3G49430	984.75
AT3G49440	0.50
AT3G49450	0
AT3G49460	0
AT3G49470	1913.50
AT3G49480	1
AT3G49490	709.50
AT3G49500	493.83
AT3G49510	16
AT3G49520	0
AT3G49530	703.50
AT3G49540	0
AT3G49550	75.83
AT3G49551	8.83
AT3G49560	1842.67
AT3G49570	81.50
AT3G49580	132.67
AT3G49590	253
AT3G49600	304
AT3G49601	444
AT3G49610	0
AT3G49620	279.33
AT3G49630	5.67
AT3G49640	213
AT3G49645	92.50
AT3G49650	101
AT3G49660	98.50
AT3G49668	219
AT3G49670	1921
AT3G49680	2299.83
AT3G49690	8
AT3G49700	0
AT3G49710	76.50
AT3G49720	3061
AT3G49725	207
AT3G49730	122
AT3G49740	37
AT3G49744	0
AT3G49750	34
AT3G49760	0
AT3G49770	0.50
AT3G49780	228
AT3G49790	293.50
AT3G49796	0
AT3G49800	676
AT3G49810	278
AT3G49820	2
AT3G49830	0
AT3G49840	72
AT3G49845	0
AT3G49850	351.50
AT3G49860	5
AT3G49870	1680.50
AT3G49880	241
AT3G49890	105
AT3G49900	125
AT3G49910	7699.50
AT3G49920	28
AT3G49925	0
AT3G49930	28
AT3G49940	560
AT3G49950	26
AT3G49960	0
AT3G49970	12
AT3G49980	2
AT3G49990	598.50
AT3G50000	1150
AT3G50010	15
AT3G50020	0
AT3G50022	0
AT3G50030	0
AT3G50040	27
AT3G50050	102
AT3G50060	673.50
AT3G50070	208
AT3G50080	200
AT3G50090	0
AT3G50100	71
AT3G50110	140
AT3G50120	73
AT3G50123	0
AT3G50130	8
AT3G50140	109.25
AT3G50150	0
AT3G50160	0
AT3G50170	9
AT3G50180	0
AT3G50190	31.75
AT3G50200	5
AT3G50210	466.50
AT3G50220	3
AT3G50230	0
AT3G50240	352.50
AT3G50250	0
AT3G50260	109
AT3G50270	673.50
AT3G50280	70
AT3G50290	0
AT3G50300	1
AT3G50310	4
AT3G50320	0
AT3G50330	0
AT3G50337	0
AT3G50340	331
AT3G50350	242
AT3G50360	608
AT3G50370	1830.50
AT3G50373	0
AT3G50380	458
AT3G50390	8
AT3G50400	1
AT3G50410	39
AT3G50420	32
AT3G50430	161
AT3G50440	660.50
AT3G50450	6
AT3G50460	0
AT3G50470	115
AT3G50480	3459.17
AT3G50500	3075.50
AT3G50505	0
AT3G50510	0
AT3G50520	377
AT3G50530	752
AT3G50540	0
AT3G50550	376
AT3G50560	135.50
AT3G50570	33
AT3G50580	0.50
AT3G50590	1358.50
AT3G50610	0
AT3G50620	84
AT3G50630	162
AT3G50640	0
AT3G50650	464.50
AT3G50651	0
AT3G50660	470
AT3G50665	0
AT3G50670	877.00
AT3G50674	0
AT3G50682	0
AT3G50685	2477.17
AT3G50690	534.50
AT3G50695	0
AT3G50700	478.50
AT3G50710	0
AT3G50720	0
AT3G50730	0
AT3G50740	1445
AT3G50750	402.50
AT3G50751	0
AT3G50760	127
AT3G50764	0
AT3G50770	128
AT3G50780	341
AT3G50790	876
AT3G50800	75
AT3G50808	0
AT3G50810	76
AT3G50820	30042.25
AT3G50825	51
AT3G50830	1440
AT3G50835	0
AT3G50840	213.50
AT3G50845	79.50
AT3G50850	16.50
AT3G50860	163.50
AT3G50870	26
AT3G50880	280
AT3G50890	104
AT3G50895	0
AT3G50900	207.50
AT3G50910	506.50
AT3G50920	368.50
AT3G50925	0
AT3G50930	419.25
AT3G50940	3
AT3G50950	2704.25
AT3G50960	87.50
AT3G50970	33
AT3G50980	0
AT3G50990	0
AT3G51000	751.50
AT3G51010	723
AT3G51020	0
AT3G51030	84
AT3G51040	252.50
AT3G51050	902
AT3G51057	0
AT3G51060	19
AT3G51070	28.50
AT3G51075	20.50
AT3G51080	193
AT3G51090	81.50
AT3G51100	276
AT3G51110	166
AT3G51120	429
AT3G51130	543
AT3G51135	0
AT3G51140	1464.50
AT3G51150	371
AT3G51160	1083
AT3G51171	0
AT3G51180	35
AT3G51190	0
AT3G51200	0
AT3G51210	0
AT3G51220	39
AT3G51230	37.33
AT3G51238	259.00
AT3G51240	259.00
AT3G51250	532.50
AT3G51260	2347.50
AT3G51265	0
AT3G51270	714.50
AT3G51280	110
AT3G51290	118.50
AT3G51300	17.50
AT3G51310	749.50
AT3G51320	128.50
AT3G51325	3
AT3G51330	230
AT3G51340	48
AT3G51350	8
AT3G51360	0
AT3G51370	2089.83
AT3G51375	0
AT3G51380	31
AT3G51390	258.50
AT3G51400	67.50
AT3G51410	1
AT3G51420	1511.50
AT3G51430	526
AT3G51440	102
AT3G51450	346.50
AT3G51460	884.00
AT3G51470	274
AT3G51480	91
AT3G51490	2.50
AT3G51500	247
AT3G51510	3346
AT3G51520	581
AT3G51530	68.50
AT3G51540	3
AT3G51550	3862
AT3G51560	0
AT3G51570	1
AT3G51580	414.50
AT3G51590	0
AT3G51600	14209.92
AT3G51610	623.50
AT3G51620	373
AT3G51630	354.50
AT3G51632	354.50
AT3G51636	0
AT3G51640	400.00
AT3G51642	0
AT3G51644	0
AT3G51650	269.00
AT3G51660	612
AT3G51670	1169
AT3G51680	1
AT3G51690	0
AT3G51700	0
AT3G51710	34
AT3G51720	163
AT3G51730	2398.50
AT3G51740	234.50
AT3G51750	133
AT3G51760	60
AT3G51770	560
AT3G51780	464
AT3G51790	294
AT3G51800	2165.50
AT3G51810	0
AT3G51820	4575.75
AT3G51830	547.50
AT3G51840	2272.50
AT3G51850	1057.11
AT3G51860	452
AT3G51870	668
AT3G51880	926.50
AT3G51890	287
AT3G51895	247
AT3G51910	55
AT3G51915	0
AT3G51920	2127.50
AT3G51930	66.33
AT3G51940	63.50
AT3G51950	2164.50
AT3G51960	46
AT3G51970	108
AT3G51980	357
AT3G51990	144
AT3G52000	0
AT3G52010	0
AT3G52020	0
AT3G52030	210.50
AT3G52040	271
AT3G52050	422.00
AT3G52060	904
AT3G52070	98.50
AT3G52072	105.50
AT3G52080	0.50
AT3G52090	852.50
AT3G52100	133
AT3G52105	281
AT3G52110	188
AT3G52115	23
AT3G52120	752
AT3G52130	4.50
AT3G52140	1571.00
AT3G52150	5699.17
AT3G52155	977.50
AT3G52160	12
AT3G52170	160
AT3G52180	1817.67
AT3G52190	261
AT3G52200	841
AT3G52210	246.50
AT3G52220	699
AT3G52230	2551.50
AT3G52240	350
AT3G52250	602
AT3G52260	133.50
AT3G52270	4
AT3G52280	166
AT3G52285	0
AT3G52290	306
AT3G52300	4465.00
AT3G52302	0
AT3G52310	0
AT3G52320	0
AT3G52330	0
AT3G52340	435
AT3G52345	1
AT3G52350	0
AT3G52360	437
AT3G52370	430.50
AT3G52380	5937
AT3G52390	298
AT3G52400	1660.33
AT3G52420	166
AT3G52430	928
AT3G52440	0
AT3G52450	68
AT3G52460	22
AT3G52470	803.50
AT3G52480	77
AT3G52490	78
AT3G52500	4418
AT3G52510	4
AT3G52520	128.50
AT3G52525	29
AT3G52530	1
AT3G52535	156
AT3G52540	63
AT3G52550	101
AT3G52560	1751.50
AT3G52561	0
AT3G52565	0.50
AT3G52570	225.50
AT3G52580	1328.00
AT3G52590	6883.83
AT3G52600	2.50
AT3G52605	151.50
AT3G52610	303.50
AT3G52620	0
AT3G52630	245
AT3G52640	713
AT3G52660	430.50
AT3G52670	18
AT3G52680	73
AT3G52690	0
AT3G52700	3.97
AT3G52710	531.50
